Legend of Kay	WiiU	2015	Action	Nordic Games	30000.00	North America
Kyoukai Senjou no Horizon Portable	PSP	2013	Adventure	Kadokawa Shoten	0.00	North America
4 Elements	PC	2009	Puzzle	Mastertronic	0.00	North America
Shining Force III: Scenario 2	SAT	1998	Strategy	Sega	0.00	North America
Captain America: Super Soldier	DS	N/A	Action	Sega	50000.00	North America
Airline Tycoon 2	PC	2011	Simulation	Kalypso Media	0.00	North America
Worms World Party	GBA	2002	Strategy	Ubisoft	40000.00	North America
Medabots: Metabee	GBA	2002	Role-Playing	Natsume	40000.00	North America
Medal of Honor: Airborne	PC	2007	Shooter	Electronic Arts	0.00	North America
NHL Legacy	X360	2015	Action	Electronic Arts	50000.00	North America
Final Fight: Streetwise	PS2	2006	Action	Capcom	30000.00	North America
Speed Kings	XB	2003	Racing	Acclaim Entertainment	40000.00	North America
Drivers Ed Portable	DS	2008	Misc	JoWood Productions	50000.00	North America
Rebelstar: Tactical Command	GBA	2005	Strategy	Atari	40000.00	North America
Kamen Rider: Battride War Genesis	PS4	2016	Action	Namco Bandai Games	0.00	North America
IL-2 Sturmovik: Cliffs of Dover	PC	2011	Simulation	Ubisoft	0.00	North America
Gladiator: Sword of Vengeance	XB	2003	Action	Acclaim Entertainment	40000.00	North America
Unsolved Crimes	DS	2008	Adventure	Empire Interactive	40000.00	North America
Minna to Kimi no Piramekino!	DS	2010	Misc	Namco Bandai Games	0.00	North America
Virtua Tennis 3	PSP	2007	Sports	Sega	20000.00	North America
Bombastic	PS2	2002	Puzzle	Capcom	30000.00	North America
Xiaolin Showdown	DS	2006	Action	Konami Digital Entertainment	50000.00	North America
NHL Powerplay 98	PS	1997	Sports	Virgin Interactive	30000.00	North America
Olympic Soccer: Atlanta 1996	PS	1996	Sports	U.S. Gold	30000.00	North America
Lernerfolg Vorschule: Capt'n Sharky	DS	2009	Misc	Tivola	0.00	North America
Samurai Dou Portable	PSP	2008	Action	Spike	0.00	North America
Princess on Ice	DS	2008	Sports	505 Games	40000.00	North America
Countdown: The Game	Wii	2009	Puzzle	Mindscape	0.00	North America
Phantasy Star Online Episode I & II Plus	GC	2003	Role-Playing	Sega	40000.00	North America
Samurai Warriors 4: Empires	PSV	2015	Action	Tecmo Koei	0.00	North America
DuckTales: Remastered	PS3	2013	Action	Capcom	10000.00	North America
Front Mission 2089: Border of Madness	DS	2008	Strategy	Square Enix	0.00	North America
Miracle Girls Festival	PSV	2015	Misc	Sega	0.00	North America
Dual Hearts	PS2	2002	Role-Playing	Sony Computer Entertainment	30000.00	North America
7 Wonders: Treasures of Seven	DS	2011	Puzzle	Avanquest	20000.00	North America
NFL Quarterback Club 2002	GC	2001	Sports	Acclaim Entertainment	40000.00	North America
Saki: Zenkoku-hen	PSV	2015	Misc	Kaga Create	0.00	North America
Mister Slime	DS	2008	Action	SouthPeak Games	50000.00	North America
Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate	PSV	2015	Action	Aksys Games	10000.00	North America
Murder, She Wrote	PC	2009	Adventure	Focus Home Interactive	0.00	North America
Virtual Villagers: A New Home	DS	2010	Simulation	PQube	40000.00	North America
Wing Commander: Prophecy	GBA	2003	Simulation	Destination Software, Inc	40000.00	North America
Marc Ecko's Getting Up: Contents Under Pressure	PS2	2006	Action	Atari	30000.00	North America
Learn Science	DS	2010	Misc	DreamCatcher Interactive	50000.00	North America
Sega Soccer Slam	XB	2002	Sports	Sega	40000.00	North America
Hakuouki: Reimeiroku	PS2	2010	Adventure	Idea Factory	0.00	North America
Vertigo	Wii	2009	Strategy	Playlogic Game Factory	50000.00	North America
Blood Omen 2	GC	2002	Action	Eidos Interactive	40000.00	North America
NBA 2K17	X360	2016	Sports	Take-Two Interactive	40000.00	North America
Shin Sangoku Musou 5 Empires	PSP	2010	Action	Tecmo Koei	0.00	North America
Front Mission Evolved	PC	2010	Shooter	Square Enix	50000.00	North America
Carve	XB	2004	Racing	Global Star	40000.00	North America
BlowOut	XB	2003	Shooter	Zoo Digital Publishing	40000.00	North America
McDROID	PSP	2011	Strategy	Namco Bandai Games	0.00	North America
GachiTora! Abarenbou Kyoushi in High School	PSP	2011	Action	Spike	0.00	North America
WTA Tour Tennis	PS2	2001	Sports	Konami Digital Entertainment	30000.00	North America
Bottom of the 9th '99	PS	1998	Sports	Konami Digital Entertainment	30000.00	North America
Dynasty Warriors 5	XB	2005	Action	Tecmo Koei	40000.00	North America
Reader Rabbit 2nd Grade	Wii	N/A	Misc	Unknown	50000.00	North America
Famicom Mini: Dig Dug	GBA	2004	Puzzle	Namco Bandai Games	0.00	North America
FIFA Soccer 2003	GBA	2002	Sports	Electronic Arts	40000.00	North America
Naval Ops: Commander	PS2	2004	Simulation	Tecmo Koei	30000.00	North America
Adventure Time: Finn & Jake Investigations	WiiU	2015	Action	Little Orbit	30000.00	North America
Defendin' De Penguin	Wii	2008	Strategy	Zushi Games	50000.00	North America
Bleach: Blade Battlers	PS2	2006	Fighting	Sony Computer Entertainment	0.00	North America
Rez	PS2	2001	Shooter	Sony Computer Entertainment	30000.00	North America
Goosebumps: The Game	3DS	2015	Adventure	WayForward Technologies	50000.00	North America
MLB SlugFest 2006	XB	2006	Sports	Midway Games	40000.00	North America
Rockin' Pretty	DS	2009	Misc	Arc System Works	50000.00	North America
Jake Power: Policeman	DS	2008	Adventure	Ubisoft	50000.00	North America
Samurai Warriors 4-II	PSV	2015	Action	Tecmo Koei	0.00	North America
Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE	DS	2006	Misc	Sega	0.00	North America
UEFA Euro 2004: Portugal	XB	2004	Sports	Electronic Arts	40000.00	North America
Lufia: The Ruins of Lore	GBA	2002	Role-Playing	Taito	40000.00	North America
Major Minor's Majestic March	Wii	2009	Misc	Majesco Entertainment	50000.00	North America
Shaman King: Soul Fight	GC	2003	Platform	Namco Bandai Games	0.00	North America
Samurai Deeper Kyo	PS	2002	Fighting	Namco Bandai Games	0.00	North America
Samantha Swift and the Hidden Roses of Athena	DS	2010	Adventure	Unknown	40000.00	North America
Dark Souls III	PC	2016	Role-Playing	Namco Bandai Games	0.00	North America
Medabots: Infinity	GC	2003	Role-Playing	Ubisoft	40000.00	North America
Tom Clancy's HAWX 2	PC	2010	Action	Ubisoft	0.00	North America
Zapper: One Wicked Cricket!	XB	2002	Platform	Infogrames	40000.00	North America
Jirou Akagawa: Majotachi no Nemuri	SNES	1995	Adventure	Pack-In-Video	0.00	North America
Arcana Heart 3	X360	2011	Fighting	PQube	0.00	North America
Bust-A-Bloc	PS2	2002	Puzzle	Midas Interactive Entertainment	0.00	North America
Sitting Ducks	PS2	2003	Platform	LSP Games	30000.00	North America
Puyo Puyo 7	Wii	2009	Puzzle	Sega	0.00	North America
Animal Planet: Vet Collection	DS	2010	Simulation	Activision	50000.00	North America
Imagine Animal Doctor Care Center	DS	2010	Simulation	Ubisoft	50000.00	North America
Rugby 15	X360	2015	Sports	Bigben Interactive	0.00	North America
NFL Blitz Pro	XB	2003	Sports	Midway Games	40000.00	North America
Major League Baseball 2K11	PSP	2011	Sports	Take-Two Interactive	50000.00	North America
Uta no Prince-Sama: Music 3	PSV	2016	Action	Broccoli	0.00	North America
Pretty Cure All Stars Everyone Gather ? Let's Dance!	Wii	2013	Misc	Namco Bandai Games	0.00	North America
Mountain Bike Adrenaline	PS2	N/A	Sports	Unknown	30000.00	North America
New Prince of Tennis: Go to the Top	3DS	2015	Action	FuRyu	0.00	North America
Zyuden Sentai Kyoryuger: Game de Gaburincho!!	3DS	2013	Action	Namco Bandai Games	0.00	North America
Nobunaga's Ambition: Sphere of Influence	PSV	2014	Strategy	Tecmo Koei	0.00	North America
Hi-Octane: The Track Fights Back!	PS	1995	Racing	Electronic Arts	30000.00	North America
Venetica	PC	2009	Role-Playing	DTP Entertainment	0.00	North America
Black Sigil: Blade of the Exiled	DS	2009	Role-Playing	Graffiti	50000.00	North America
Tour de France 2011	X360	N/A	Racing	Focus Home Interactive	0.00	North America
Wakeboarding Unleashed Featuring Shaun Murray	XB	2003	Sports	Activision	40000.00	North America
TrackMania Turbo: Build to Race	DS	2010	Racing	Ubisoft	30000.00	North America
ZombiU	PS4	2016	Action	Ubisoft	0.00	North America
Domino Rally	Wii	2007	Action	Nordcurrent	50000.00	North America
Doraemon 2: Nobita no Toizurando Daibouken	SNES	1993	Role-Playing	Epoch	0.00	North America
Samurai Champloo: Sidetracked	PS2	2006	Action	Namco Bandai Games	30000.00	North America
Drill Dozer	GBA	N/A	Platform	Unknown	40000.00	North America
Teenage Mutant Ninja Turtles: Mutants in Manhattan	PS3	2016	Action	Activision	10000.00	North America
Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!	DS	2007	Action	Takara Tomy	0.00	North America
Utawarerumono: Futari no Hakuoro	PSV	2016	Misc	Aqua Plus	0.00	North America
Chaos;Child	PSV	2015	Adventure	5pb	0.00	North America
Fatal Fury: Wild Ambition	PS	1999	Fighting	SNK Playmore	30000.00	North America
Metal Fight Beyblade: Bakugami Susanoh Shuurai!	DS	2010	Action	Hudson Soft	0.00	North America
Dengeki Gakuen RPG: Cross of Venus	DS	2009	Role-Playing	ASCII Media Works	0.00	North America
Judge Dredd	PS	1997	Platform	Gremlin Interactive Ltd	30000.00	North America
FIFA 17	PC	2016	Sports	Electronic Arts	0.00	North America
Minna no Ennichi	3DS	2012	Action	Namco Bandai Games	0.00	North America
Winning Post 8	PS3	2014	Racing	Tecmo Koei	0.00	North America
King Arthur	XB	2004	Action	Konami Digital Entertainment	40000.00	North America
DoDonPachi Resurrection	X360	2010	Shooter	Rising Star Games	0.00	North America
Bass Rise	PS	1999	Sports	Namco Bandai Games	30000.00	North America
UEFA Champions League 2006-2007	X360	2007	Sports	Electronic Arts	40000.00	North America
Dynamite Headdy	GEN	1993	Platform	Sega	0.00	North America
Hunted: The Demon's Forge	PC	2011	Action	Bethesda Softworks	30000.00	North America
Choujikuu Yousai Macross: Do You Remember Love	PS3	2012	Shooter	Namco Bandai Games	0.00	North America
Arcania: Gothic 4	PS4	2015	Role-Playing	Nordic Games	40000.00	North America
Persona 2: Eternal Punishment	PSP	2012	Role-Playing	Atlus	0.00	North America
Dragon's Lair 3D: Return to the Lair	XB	2002	Platform	Ubisoft	40000.00	North America
Growlanser: Heritage of War (jp sales)	PS2	2006	Role-Playing	Rising Star Games	0.00	North America
The Bureau: XCOM Declassified	PC	2013	Shooter	Take-Two Interactive	0.00	North America
Myst IV: Revelation	XB	2005	Adventure	Ubisoft	40000.00	North America
Culdcept Revolt	3DS	2016	Strategy	Nintendo	0.00	North America
Sushi Go-Round	Wii	2010	Simulation	Asylum Entertainment	50000.00	North America
Pachinko Wars II	SNES	1993	Misc	Coconuts Japan	0.00	North America
Myth Makers: Orbs of Doom	Wii	2007	Puzzle	Popcorn Arcade	50000.00	North America
Toy Soldiers: War Chest	XOne	2015	Action	Ubisoft	50000.00	North America
The Nightmare of Druaga: Fushigino Dungeon	PS2	2004	Role-Playing	Arika	30000.00	North America
Omega Labyrinth	PSV	2015	Role-Playing	D3Publisher	0.00	North America
Air Conflicts: Aces of World War II	PSP	2009	Simulation	Graffiti	50000.00	North America
Cities in Motion	PC	2011	Simulation	Paradox Interactive	0.00	North America
Aliens in the Attic	DS	2009	Action	Playlogic Game Factory	50000.00	North America
Virtua Striker 2002	GC	2002	Sports	Sega	10000.00	North America
Kamen Rider: Dragon Knight	DS	2009	Fighting	D3Publisher	50000.00	North America
Code Lyoko	DS	2007	Action	Game Factory	30000.00	North America
Taito Legends Power Up	PSP	2007	Action	Destineer	50000.00	North America
Fate/Unlimited Codes Portable	PSP	2009	Fighting	Capcom	0.00	North America
Metal Slug Anthology	PSP	2007	Shooter	Ignition Entertainment	20000.00	North America
Tenchu: Dark Secret	DS	2006	Action	From Software	30000.00	North America
Game no Kanzume Vol 2	SCD	1994	Misc	Sega	0.00	North America
Disney's PK: Out of the Shadows	GC	2002	Platform	Ubisoft	40000.00	North America
Zoo Quest: Puzzle Fun!	DS	2008	Puzzle	JoWood Productions	50000.00	North America
JoJo no Kimy? na B?ken Fantomu Buraddo	PS2	2006	Action	Namco Bandai Games	0.00	North America
The Idolmaster 2	X360	2011	Simulation	Namco Bandai Games	0.00	North America
PQ2: Practical Intelligence Quotient	PSP	2006	Puzzle	D3Publisher	40000.00	North America
Mr Bean's Wacky World of Wii	Wii	2009	Adventure	Blast! Entertainment Ltd	0.00	North America
Powerdrome	PS2	2004	Racing	Evolved Games	30000.00	North America
Dreamer Series: Puppy Trainer	DS	2008	Simulation	DreamCatcher Interactive	50000.00	North America
Pro Yakyuu Spirits 5 Kanzenban	PS2	2008	Sports	Konami Digital Entertainment	0.00	North America
Tsumiki: Block Drop Mania	DS	2007	Action	Nobilis	50000.00	North America
Shin Sangoku Musou 5 Special	PSP	2009	Action	Tecmo Koei	0.00	North America
Pony Friends: Mini Breeds Edition	DS	2008	Simulation	Eidos Interactive	50000.00	North America
Otogi 2: Immortal Warriors	XB	2003	Action	Sega	40000.00	North America
Legend of Kay	PS2	2005	Action	JoWood Productions	30000.00	North America
Piglet's Big Game	GC	2003	Platform	Gotham Games	40000.00	North America
Dead or Alive Xtreme 3: Fortune	PS4	2016	Sports	Tecmo Koei	0.00	North America
Ivy the Kiwi?	DS	2010	Puzzle	Rising Star Games	40000.00	North America
Fallout: Brotherhood of Steel	XB	2004	Role-Playing	Avalon Interactive	40000.00	North America
Strawberry Shortcake: Strawberryland Games	DS	2006	Action	Game Factory	50000.00	North America
Koi to Senkyo to Chocolate Portable	PSP	2012	Adventure	Kadokawa Shoten	0.00	North America
IndyCar Series	XB	2003	Racing	Codemasters	40000.00	North America
Hysteria Hospital: Emergency Ward	Wii	2009	Action	Oxygen Interactive	50000.00	North America
Dokapon Journey	DS	2008	Role-Playing	Sting	50000.00	North America
Ultra Bust-A-Move	XB	2004	Puzzle	505 Games	40000.00	North America
Rally Fusion: Race of Champions	XB	2002	Racing	Activision	40000.00	North America
Piglet's Big Game	GBA	2003	Platform	THQ	40000.00	North America
Lucha Libre AAA: Heroes del Ring	X360	2010	Fighting	Konami Digital Entertainment	50000.00	North America
Pony Friends	DS	2007	Simulation	Eidos Interactive	0.00	North America
Natural Doctrine	PS3	2014	Role-Playing	Nippon Ichi Software	30000.00	North America
Pinball Hall of Fame: The Gottlieb Collection	GC	2005	Misc	Crave Entertainment	40000.00	North America
Ferrari F355 Challenge	PS2	2002	Racing	Sony Computer Entertainment	30000.00	North America
MorphX	X360	2010	Shooter	505 Games	50000.00	North America
Stranger of Sword City	PSV	2015	Role-Playing	Nippon Ichi Software	20000.00	North America
Air Traffic Chaos	DS	2007	Simulation	Ertain	50000.00	North America
Battleship / Connect Four / Sorry! / Trouble	DS	2006	Puzzle	Destination Software, Inc	50000.00	North America
Prism: Light the Way	DS	2007	Puzzle	Eidos Interactive	50000.00	North America
Tiny Toon Adventures: Toonenstein - Dare to Scare	PS	1998	Action	Swing! Entertainment	30000.00	North America
TV Anime: Fairy Tale Gekitou! Madoushi Kessen	DS	2010	Fighting	Hudson Soft	0.00	North America
Shifters	PS2	2002	Adventure	3DO	30000.00	North America
RPG Tsukuru DS	DS	2010	Role-Playing	Enterbrain	0.00	North America
WRC 5: FIA World Rally Championship	PS4	2015	Sports	Bigben Interactive	0.00	North America
Earth Defense Force 4.1: The Shadow of New Despair	PS4	2015	Shooter	Xseed Games	20000.00	North America
The BIGS 2	DS	2009	Sports	Take-Two Interactive	50000.00	North America
Dramatic Dungeon: Sakura Wars - Kimi Arugatame	DS	2008	Role-Playing	Sega	0.00	North America
TNA iMPACT: Cross the Line	PSP	2010	Fighting	SouthPeak Games	50000.00	North America
SpongeBob: HeroPants	PSV	2015	Platform	Activision	30000.00	North America
Lagoon	SNES	1991	Role-Playing	Kemco	0.00	North America
Nanostray 2	DS	2008	Shooter	Codemasters	30000.00	North America
Project Setsuna	PSV	2016	Role-Playing	Square Enix	0.00	North America
Microsoft Flight Simulator X Acceleration Expansion Pack	PC	2007	Simulation	Microsoft Game Studios	0.00	North America
Trick x Logic: Season 1	PSP	2010	Adventure	Sony Computer Entertainment	0.00	North America
Mortal Kombat X	PC	2015	Fighting	Warner Bros. Interactive Entertainment	10000.00	North America
Mawashite Tsunageru Touch Panic	DS	2006	Puzzle	Nintendo	0.00	North America
Luminous Arc Infinity	PSV	2015	Action	Marvel Entertainment	0.00	North America
Monster! Bass Fishing	GBA	2003	Sports	Ignition Entertainment	40000.00	North America
Sigma Star Saga	GBA	2005	Role-Playing	Atari	40000.00	North America
Winning Post 7 2010	PSP	2010	Sports	Tecmo Koei	0.00	North America
Assetto Corsa	PS4	2016	Racing	505 Games	0.00	North America
Batman: Gotham City Racer	PS	2001	Racing	Ubisoft	30000.00	North America
Sengoku Basara X	PS2	2008	Fighting	Capcom	0.00	North America
Plants vs. Zombies	PC	2009	Strategy	PopCap Games	0.00	North America
Top Spin 2	DS	2006	Sports	Take-Two Interactive	50000.00	North America
Doraemon: Nobita no Kyouryuu 2006 DS	DS	2006	Role-Playing	Sega	0.00	North America
Ontamarama	DS	2007	Action	Atlus	50000.00	North America
Hakuoki: Stories of the Shinsengumi	PS3	2010	Adventure	Idea Factory	20000.00	North America
DokiDoki Majo Shinpan!	DS	2007	Adventure	SNK Playmore	0.00	North America
Star Wars: Republic Commando	PC	2005	Shooter	LucasArts	0.00	North America
Starry ? Sky: In Spring	PSP	2010	Misc	Asgard	0.00	North America
FIFA Soccer 2004	GBA	2003	Sports	Electronic Arts	40000.00	North America
Armored Core: Formula Front Extreme Battle	PSP	2004	Simulation	505 Games	50000.00	North America
Downforce	PS2	2002	Racing	Avalon Interactive	30000.00	North America
Bejeweled Twist	PC	2008	Puzzle	PopCap Games	10000.00	North America
Street Fighter V	PC	2016	Fighting	Capcom	0.00	North America
Little Busters! Converted Edition	PS2	2009	Adventure	Prototype	0.00	North America
Enemy Front	X360	2014	Shooter	Namco Bandai Games	20000.00	North America
Dream Salon	Wii	2009	Misc	Zoo Games	50000.00	North America
Disney's Party	GC	2002	Misc	Electronic Arts	40000.00	North America
Tennis no Oji-Sama: 2005 Crystal Drive	DS	2004	Sports	Konami Digital Entertainment	0.00	North America
Sherlock Holmes: Crimes & Punishments	PC	2014	Adventure	Focus Home Interactive	0.00	North America
Jenga World Tour	Wii	2007	Misc	Atari	50000.00	North America
Summon Night X: Tears Crown	DS	2009	Role-Playing	Namco Bandai Games	0.00	North America
Secret Files: Tunguska	DS	2008	Adventure	Deep Silver	40000.00	North America
Taiho Shichauzo!	PS	2001	Adventure	Pioneer LDC	0.00	North America
Battle vs. Chess	PS3	N/A	Misc	TopWare Interactive	0.00	North America
Phantom Crash	XB	2002	Simulation	Phantagram	30000.00	North America
